ID_Cliente,Idade,Grau_escolaridade,Estado_civil,Tamanho_familia,Categoria_de_renda,Ocupacao,Anos_empregado,Rendimento_anual,Tem_carro,Moradia,Faixa_etaria,Potencial_investimento,Rendimento_mensal
5852153,41,Ensino superior,Casado,2,Servidor público,Gerência,11,837000.0,0,Apartamento comercial,35-50,Alto,69750.0
5852154,41,Ensino superior,Casado,2,Servidor público,Gerência,11,837000.0,0,Apartamento comercial,35-50,Alto,69750.0
5307088,37,Ensino médio,Casado,4,Empregado,Gerência,6,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
5307286,37,Ensino médio,Casado,4,Empregado,Gerência,6,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
5313460,48,Ensino superior,Casado,2,Empregado,Outro,0,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
5313462,48,Ensino superior,Casado,2,Empregado,Outro,0,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
5313463,48,Ensino superior,Casado,2,Empregado,Outro,0,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
5314465,42,Ensino superior incompleto,União-estável,4,Empregado,Gerência,9,540000.0,1,Mora com os pais,35-50,Alto,45000.0
5314466,42,Ensino superior incompleto,União-estável,4,Empregado,Gerência,9,540000.0,1,Mora com os pais,35-50,Alto,45000.0
5314467,42,Ensino superior incompleto,União-estável,4,Empregado,Gerência,9,540000.0,1,Mora com os pais,35-50,Alto,45000.0
5314468,42,Ensino superior incompleto,União-estável,4,Empregado,Gerência,9,540000.0,1,Mora com os pais,35-50,Alto,45000.0
5314469,42,Ensino superior incompleto,União-estável,4,Empregado,Gerência,9,540000.0,1,Mora com os pais,35-50,Alto,45000.0
5314470,42,Ensino superior incompleto,União-estável,4,Empregado,Gerência,9,540000.0,1,Mora com os pais,35-50,Alto,45000.0
5314471,42,Ensino superior incompleto,União-estável,4,Empregado,Gerência,9,540000.0,1,Mora com os pais,35-50,Alto,45000.0
5314472,42,Ensino superior incompleto,União-estável,4,Empregado,Gerência,9,540000.0,1,Mora com os pais,35-50,Alto,45000.0
5314473,42,Ensino superior incompleto,União-estável,4,Empregado,Gerência,9,540000.0,1,Mora com os pais,35-50,Alto,45000.0
5314475,42,Ensino superior incompleto,União-estável,4,Empregado,Gerência,9,540000.0,1,Mora com os pais,35-50,Alto,45000.0
5314476,42,Ensino superior incompleto,União-estável,4,Empregado,Gerência,9,540000.0,1,Mora com os pais,35-50,Alto,45000.0
5314477,42,Ensino superior incompleto,União-estável,4,Empregado,Gerência,9,540000.0,1,Mora com os pais,35-50,Alto,45000.0
5314478,42,Ensino superior incompleto,União-estável,4,Empregado,Gerência,9,540000.0,1,Mora com os pais,35-50,Alto,45000.0
5314479,42,Ensino superior incompleto,União-estável,4,Empregado,Gerência,9,540000.0,1,Mora com os pais,35-50,Alto,45000.0
5314480,42,Ensino superior incompleto,União-estável,4,Empregado,Gerência,9,540000.0,1,Mora com os pais,35-50,Alto,45000.0
5322503,44,Ensino superior,Casado,4,Associado comercial,Gerência,0,1350000.0,1,Casa/apartamento próprio,35-50,Alto,112500.0
5322504,44,Ensino superior,Casado,4,Associado comercial,Gerência,0,1350000.0,1,Casa/apartamento próprio,35-50,Alto,112500.0
6155011,44,Ensino superior,Casado,4,Associado comercial,Gerência,0,1350000.0,1,Casa/apartamento próprio,35-50,Alto,112500.0
6155012,44,Ensino superior,Casado,4,Associado comercial,Gerência,0,1350000.0,1,Casa/apartamento próprio,35-50,Alto,112500.0
6155013,44,Ensino superior,Casado,4,Associado comercial,Gerência,0,1350000.0,1,Casa/apartamento próprio,35-50,Alto,112500.0
5342630,40,Ensino médio,Casado,7,Empregado,Construção Civil,7,810000.0,1,Casa/apartamento próprio,35-50,Alto,67500.0
5342633,40,Ensino médio,Casado,7,Empregado,Construção Civil,7,810000.0,1,Casa/apartamento próprio,35-50,Alto,67500.0
5342634,40,Ensino médio,Casado,7,Empregado,Construção Civil,7,810000.0,1,Casa/apartamento próprio,35-50,Alto,67500.0
5342635,40,Ensino médio,Casado,7,Empregado,Construção Civil,7,810000.0,1,Casa/apartamento próprio,35-50,Alto,67500.0
5342637,40,Ensino médio,Casado,7,Empregado,Construção Civil,7,810000.0,1,Casa/apartamento próprio,35-50,Alto,67500.0
5342638,40,Ensino médio,Casado,7,Empregado,Construção Civil,7,810000.0,1,Casa/apartamento próprio,35-50,Alto,67500.0
5342639,40,Ensino médio,Casado,7,Empregado,Construção Civil,7,810000.0,1,Casa/apartamento próprio,35-50,Alto,67500.0
5343794,45,Ensino médio,Casado,2,Associado comercial,Outro,16,504000.0,1,Casa/apartamento próprio,35-50,Alto,42000.0
5343795,45,Ensino médio,Casado,2,Associado comercial,Outro,16,504000.0,1,Casa/apartamento próprio,35-50,Alto,42000.0
5343797,45,Ensino médio,Casado,2,Associado comercial,Outro,16,504000.0,1,Casa/apartamento próprio,35-50,Alto,42000.0
6448708,45,Ensino médio,Casado,2,Associado comercial,Outro,16,504000.0,1,Casa/apartamento próprio,35-50,Alto,42000.0
6448709,45,Ensino médio,Casado,2,Associado comercial,Outro,16,504000.0,1,Casa/apartamento próprio,35-50,Alto,42000.0
6448710,45,Ensino médio,Casado,2,Associado comercial,Outro,16,504000.0,1,Casa/apartamento próprio,35-50,Alto,42000.0
6448711,45,Ensino médio,Casado,2,Associado comercial,Outro,16,504000.0,1,Casa/apartamento próprio,35-50,Alto,42000.0
6448714,45,Ensino médio,Casado,2,Associado comercial,Outro,16,504000.0,1,Casa/apartamento próprio,35-50,Alto,42000.0
6448715,45,Ensino médio,Casado,2,Associado comercial,Outro,16,504000.0,1,Casa/apartamento próprio,35-50,Alto,42000.0
6448716,45,Ensino médio,Casado,2,Associado comercial,Outro,16,504000.0,1,Casa/apartamento próprio,35-50,Alto,42000.0
6448717,45,Ensino médio,Casado,2,Associado comercial,Outro,16,504000.0,1,Casa/apartamento próprio,35-50,Alto,42000.0
5343905,40,Ensino médio,Casado,3,Empregado,Gerência,3,1125000.0,1,Casa/apartamento próprio,35-50,Alto,93750.0
6448531,40,Ensino médio,Casado,3,Empregado,Gerência,3,1125000.0,1,Casa/apartamento próprio,35-50,Alto,93750.0
6448532,40,Ensino médio,Casado,3,Empregado,Gerência,3,1125000.0,1,Casa/apartamento próprio,35-50,Alto,93750.0
6448533,40,Ensino médio,Casado,3,Empregado,Gerência,3,1125000.0,1,Casa/apartamento próprio,35-50,Alto,93750.0
6448534,40,Ensino médio,Casado,3,Empregado,Gerência,3,1125000.0,1,Casa/apartamento próprio,35-50,Alto,93750.0
6448536,40,Ensino médio,Casado,3,Empregado,Gerência,3,1125000.0,1,Casa/apartamento próprio,35-50,Alto,93750.0
6448540,40,Ensino médio,Casado,3,Empregado,Gerência,3,1125000.0,1,Casa/apartamento próprio,35-50,Alto,93750.0
6448541,40,Ensino médio,Casado,3,Empregado,Gerência,3,1125000.0,1,Casa/apartamento próprio,35-50,Alto,93750.0
6448543,40,Ensino médio,Casado,3,Empregado,Gerência,3,1125000.0,1,Casa/apartamento próprio,35-50,Alto,93750.0
6448544,40,Ensino médio,Casado,3,Empregado,Gerência,3,1125000.0,1,Casa/apartamento próprio,35-50,Alto,93750.0
6448545,40,Ensino médio,Casado,3,Empregado,Gerência,3,1125000.0,1,Casa/apartamento próprio,35-50,Alto,93750.0
6448546,40,Ensino médio,Casado,3,Empregado,Gerência,3,1125000.0,1,Casa/apartamento próprio,35-50,Alto,93750.0
6448547,40,Ensino médio,Casado,3,Empregado,Gerência,3,1125000.0,1,Casa/apartamento próprio,35-50,Alto,93750.0
5349873,38,Ensino superior,Solteiro,2,Empregado,Outro,2,810000.0,0,Casa/apartamento próprio,35-50,Alto,67500.0
5349877,38,Ensino superior,Solteiro,2,Empregado,Outro,2,810000.0,0,Casa/apartamento próprio,35-50,Alto,67500.0
5349878,38,Ensino superior,Solteiro,2,Empregado,Outro,2,810000.0,0,Casa/apartamento próprio,35-50,Alto,67500.0
5349879,38,Ensino superior,Solteiro,2,Empregado,Outro,2,810000.0,0,Casa/apartamento próprio,35-50,Alto,67500.0
5349880,38,Ensino superior,Solteiro,2,Empregado,Outro,2,810000.0,0,Casa/apartamento próprio,35-50,Alto,67500.0
5349881,38,Ensino superior,Solteiro,2,Empregado,Outro,2,810000.0,0,Casa/apartamento próprio,35-50,Alto,67500.0
5349882,38,Ensino superior,Solteiro,2,Empregado,Outro,2,810000.0,0,Casa/apartamento próprio,35-50,Alto,67500.0
5349883,38,Ensino superior,Solteiro,2,Empregado,Outro,2,810000.0,0,Casa/apartamento próprio,35-50,Alto,67500.0
5349884,38,Ensino superior,Solteiro,2,Empregado,Outro,2,810000.0,0,Casa/apartamento próprio,35-50,Alto,67500.0
5349885,38,Ensino superior,Solteiro,2,Empregado,Outro,2,810000.0,0,Casa/apartamento próprio,35-50,Alto,67500.0
6597091,38,Ensino superior,Solteiro,2,Empregado,Outro,2,810000.0,0,Casa/apartamento próprio,35-50,Alto,67500.0
5352656,35,Ensino médio,Solteiro,1,Associado comercial,Outro,2,562500.0,0,Casa/apartamento próprio,35-50,Alto,46875.0
5352657,35,Ensino médio,Solteiro,1,Associado comercial,Outro,2,562500.0,0,Casa/apartamento próprio,35-50,Alto,46875.0
5352658,35,Ensino médio,Solteiro,1,Associado comercial,Outro,2,562500.0,0,Casa/apartamento próprio,35-50,Alto,46875.0
5352659,35,Ensino médio,Solteiro,1,Associado comercial,Outro,2,562500.0,0,Casa/apartamento próprio,35-50,Alto,46875.0
5352660,35,Ensino médio,Solteiro,1,Associado comercial,Outro,2,562500.0,0,Casa/apartamento próprio,35-50,Alto,46875.0
5352661,35,Ensino médio,Solteiro,1,Associado comercial,Outro,2,562500.0,0,Casa/apartamento próprio,35-50,Alto,46875.0
5352662,35,Ensino médio,Solteiro,1,Associado comercial,Outro,2,562500.0,0,Casa/apartamento próprio,35-50,Alto,46875.0
5352663,35,Ensino médio,Solteiro,1,Associado comercial,Outro,2,562500.0,0,Casa/apartamento próprio,35-50,Alto,46875.0
5352664,35,Ensino médio,Solteiro,1,Associado comercial,Outro,2,562500.0,0,Casa/apartamento próprio,35-50,Alto,46875.0
5352665,35,Ensino médio,Solteiro,1,Associado comercial,Outro,2,562500.0,0,Casa/apartamento próprio,35-50,Alto,46875.0
5352666,35,Ensino médio,Solteiro,1,Associado comercial,Outro,2,562500.0,0,Casa/apartamento próprio,35-50,Alto,46875.0
5353418,35,Ensino superior,Solteiro,1,Empregado,Outro,2,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
5353419,35,Ensino superior,Solteiro,1,Empregado,Outro,2,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
5353420,35,Ensino superior,Solteiro,1,Empregado,Outro,2,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
5353421,35,Ensino superior,Solteiro,1,Empregado,Outro,2,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
5353422,35,Ensino superior,Solteiro,1,Empregado,Outro,2,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
5353423,35,Ensino superior,Solteiro,1,Empregado,Outro,2,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
5353424,35,Ensino superior,Solteiro,1,Empregado,Outro,2,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
5353425,35,Ensino superior,Solteiro,1,Empregado,Outro,2,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
5354828,38,Ensino médio,Casado,4,Associado comercial,Motorista,1,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
5354829,38,Ensino médio,Casado,4,Associado comercial,Motorista,1,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
5354909,43,Ensino superior,Casado,2,Associado comercial,Gerência,4,1102500.0,1,Casa/apartamento próprio,35-50,Alto,91875.0
5354910,43,Ensino superior,Casado,2,Associado comercial,Gerência,4,1102500.0,1,Casa/apartamento próprio,35-50,Alto,91875.0
5364939,39,Ensino médio,Casado,2,Associado comercial,Contabilidade,13,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
5364940,39,Ensino médio,Casado,2,Associado comercial,Contabilidade,13,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
5364941,39,Ensino médio,Casado,2,Associado comercial,Contabilidade,13,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
5579990,39,Ensino médio,Casado,2,Associado comercial,Contabilidade,13,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
5579991,39,Ensino médio,Casado,2,Associado comercial,Contabilidade,13,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
5579993,39,Ensino médio,Casado,2,Associado comercial,Contabilidade,13,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
5579994,39,Ensino médio,Casado,2,Associado comercial,Contabilidade,13,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
5579995,39,Ensino médio,Casado,2,Associado comercial,Contabilidade,13,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
5579996,39,Ensino médio,Casado,2,Associado comercial,Contabilidade,13,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
5579997,39,Ensino médio,Casado,2,Associado comercial,Contabilidade,13,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
5579999,39,Ensino médio,Casado,2,Associado comercial,Contabilidade,13,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
5364961,42,Ensino superior,Casado,3,Associado comercial,Contabilidade,1,585000.0,1,Casa/apartamento próprio,35-50,Alto,48750.0
5825310,42,Ensino superior,Casado,3,Associado comercial,Contabilidade,1,585000.0,1,Casa/apartamento próprio,35-50,Alto,48750.0
5825311,42,Ensino superior,Casado,3,Associado comercial,Contabilidade,1,585000.0,1,Casa/apartamento próprio,35-50,Alto,48750.0
5825312,42,Ensino superior,Casado,3,Associado comercial,Contabilidade,1,585000.0,1,Casa/apartamento próprio,35-50,Alto,48750.0
5825313,42,Ensino superior,Casado,3,Associado comercial,Contabilidade,1,585000.0,1,Casa/apartamento próprio,35-50,Alto,48750.0
5825314,42,Ensino superior,Casado,3,Associado comercial,Contabilidade,1,585000.0,1,Casa/apartamento próprio,35-50,Alto,48750.0
5825315,42,Ensino superior,Casado,3,Associado comercial,Contabilidade,1,585000.0,1,Casa/apartamento próprio,35-50,Alto,48750.0
5825316,42,Ensino superior,Casado,3,Associado comercial,Contabilidade,1,585000.0,1,Casa/apartamento próprio,35-50,Alto,48750.0
5825317,42,Ensino superior,Casado,3,Associado comercial,Contabilidade,1,585000.0,1,Casa/apartamento próprio,35-50,Alto,48750.0
5825319,42,Ensino superior,Casado,3,Associado comercial,Contabilidade,1,585000.0,1,Casa/apartamento próprio,35-50,Alto,48750.0
5825322,42,Ensino superior,Casado,3,Associado comercial,Contabilidade,1,585000.0,1,Casa/apartamento próprio,35-50,Alto,48750.0
5825323,42,Ensino superior,Casado,3,Associado comercial,Contabilidade,1,585000.0,1,Casa/apartamento próprio,35-50,Alto,48750.0
5825324,42,Ensino superior,Casado,3,Associado comercial,Contabilidade,1,585000.0,1,Casa/apartamento próprio,35-50,Alto,48750.0
5825328,42,Ensino superior,Casado,3,Associado comercial,Contabilidade,1,585000.0,1,Casa/apartamento próprio,35-50,Alto,48750.0
5825329,42,Ensino superior,Casado,3,Associado comercial,Contabilidade,1,585000.0,1,Casa/apartamento próprio,35-50,Alto,48750.0
5825330,42,Ensino superior,Casado,3,Associado comercial,Contabilidade,1,585000.0,1,Casa/apartamento próprio,35-50,Alto,48750.0
5365552,49,Ensino médio,Divorciado,1,Associado comercial,Construção Civil,8,562500.0,1,Casa/apartamento próprio,35-50,Alto,46875.0
5365553,49,Ensino médio,Divorciado,1,Associado comercial,Construção Civil,8,562500.0,1,Casa/apartamento próprio,35-50,Alto,46875.0
5365554,49,Ensino médio,Divorciado,1,Associado comercial,Construção Civil,8,562500.0,1,Casa/apartamento próprio,35-50,Alto,46875.0
5365555,49,Ensino médio,Divorciado,1,Associado comercial,Construção Civil,8,562500.0,1,Casa/apartamento próprio,35-50,Alto,46875.0
5365556,49,Ensino médio,Divorciado,1,Associado comercial,Construção Civil,8,562500.0,1,Casa/apartamento próprio,35-50,Alto,46875.0
5365557,49,Ensino médio,Divorciado,1,Associado comercial,Construção Civil,8,562500.0,1,Casa/apartamento próprio,35-50,Alto,46875.0
5365558,49,Ensino médio,Divorciado,1,Associado comercial,Construção Civil,8,562500.0,1,Casa/apartamento próprio,35-50,Alto,46875.0
5365559,49,Ensino médio,Divorciado,1,Associado comercial,Construção Civil,8,562500.0,1,Casa/apartamento próprio,35-50,Alto,46875.0
5365560,49,Ensino médio,Divorciado,1,Associado comercial,Construção Civil,8,562500.0,1,Casa/apartamento próprio,35-50,Alto,46875.0
5369395,44,Ensino superior,Casado,3,Associado comercial,Gerência,14,540000.0,0,Casa/apartamento próprio,35-50,Alto,45000.0
5403398,37,Ensino superior,Casado,3,Empregado,Gerência,5,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
5403400,37,Ensino superior,Casado,3,Empregado,Gerência,5,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
5403401,37,Ensino superior,Casado,3,Empregado,Gerência,5,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
5403403,37,Ensino superior,Casado,3,Empregado,Gerência,5,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
5408451,37,Ensino médio,Solteiro,1,Associado comercial,Outro,2,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
5408469,40,Ensino superior,Casado,2,Associado comercial,Outro,6,742500.0,0,Casa/apartamento próprio,35-50,Alto,61875.0
5408473,40,Ensino superior,Casado,2,Associado comercial,Outro,6,742500.0,0,Casa/apartamento próprio,35-50,Alto,61875.0
5408474,40,Ensino superior,Casado,2,Associado comercial,Outro,6,742500.0,0,Casa/apartamento próprio,35-50,Alto,61875.0
6596870,40,Ensino superior,Casado,2,Associado comercial,Outro,6,742500.0,0,Casa/apartamento próprio,35-50,Alto,61875.0
6596871,40,Ensino superior,Casado,2,Associado comercial,Outro,6,742500.0,0,Casa/apartamento próprio,35-50,Alto,61875.0
6596872,40,Ensino superior,Casado,2,Associado comercial,Outro,6,742500.0,0,Casa/apartamento próprio,35-50,Alto,61875.0
5408756,43,Ensino superior,Casado,2,Empregado,Alta tecnologia,0,855000.0,0,Casa/apartamento próprio,35-50,Alto,71250.0
5408757,43,Ensino superior,Casado,2,Empregado,Alta tecnologia,0,855000.0,0,Casa/apartamento próprio,35-50,Alto,71250.0
5408758,43,Ensino superior,Casado,2,Empregado,Alta tecnologia,0,855000.0,0,Casa/apartamento próprio,35-50,Alto,71250.0
5408759,43,Ensino superior,Casado,2,Empregado,Alta tecnologia,0,855000.0,0,Casa/apartamento próprio,35-50,Alto,71250.0
5408760,43,Ensino superior,Casado,2,Empregado,Alta tecnologia,0,855000.0,0,Casa/apartamento próprio,35-50,Alto,71250.0
5408761,43,Ensino superior,Casado,2,Empregado,Alta tecnologia,0,855000.0,0,Casa/apartamento próprio,35-50,Alto,71250.0
5415418,44,Ensino médio,Divorciado,2,Associado comercial,Vendas,3,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
5415419,44,Ensino médio,Divorciado,2,Associado comercial,Vendas,3,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
5415420,44,Ensino médio,Divorciado,2,Associado comercial,Vendas,3,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
5415421,44,Ensino médio,Divorciado,2,Associado comercial,Vendas,3,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
5415422,44,Ensino médio,Divorciado,2,Associado comercial,Vendas,3,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
5415423,44,Ensino médio,Divorciado,2,Associado comercial,Vendas,3,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
5739095,44,Ensino médio,Divorciado,2,Associado comercial,Vendas,3,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
5415981,43,Ensino superior,Casado,3,Associado comercial,Motorista,14,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
5415984,43,Ensino superior,Casado,3,Associado comercial,Motorista,14,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
5415986,43,Ensino superior,Casado,3,Associado comercial,Motorista,14,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
5415987,43,Ensino superior,Casado,3,Associado comercial,Motorista,14,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
5415988,43,Ensino superior,Casado,3,Associado comercial,Motorista,14,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
5415990,43,Ensino superior,Casado,3,Associado comercial,Motorista,14,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
5415991,43,Ensino superior,Casado,3,Associado comercial,Motorista,14,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
5415992,43,Ensino superior,Casado,3,Associado comercial,Motorista,14,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
5415993,43,Ensino superior,Casado,3,Associado comercial,Motorista,14,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
5415994,43,Ensino superior,Casado,3,Associado comercial,Motorista,14,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
5739371,43,Ensino superior,Casado,3,Associado comercial,Motorista,14,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
5739372,43,Ensino superior,Casado,3,Associado comercial,Motorista,14,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
5739373,43,Ensino superior,Casado,3,Associado comercial,Motorista,14,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
5416518,48,Ensino superior,Casado,2,Servidor público,Equipe principal,17,585000.0,1,Casa/apartamento próprio,35-50,Alto,48750.0
5416519,48,Ensino superior,Casado,2,Servidor público,Equipe principal,17,585000.0,1,Casa/apartamento próprio,35-50,Alto,48750.0
5416520,48,Ensino superior,Casado,2,Servidor público,Equipe principal,17,585000.0,1,Casa/apartamento próprio,35-50,Alto,48750.0
5416521,48,Ensino superior,Casado,2,Servidor público,Equipe principal,17,585000.0,1,Casa/apartamento próprio,35-50,Alto,48750.0
5416522,48,Ensino superior,Casado,2,Servidor público,Equipe principal,17,585000.0,1,Casa/apartamento próprio,35-50,Alto,48750.0
5416523,48,Ensino superior,Casado,2,Servidor público,Equipe principal,17,585000.0,1,Casa/apartamento próprio,35-50,Alto,48750.0
5416524,48,Ensino superior,Casado,2,Servidor público,Equipe principal,17,585000.0,1,Casa/apartamento próprio,35-50,Alto,48750.0
5416525,48,Ensino superior,Casado,2,Servidor público,Equipe principal,17,585000.0,1,Casa/apartamento próprio,35-50,Alto,48750.0
5416526,48,Ensino superior,Casado,2,Servidor público,Equipe principal,17,585000.0,1,Casa/apartamento próprio,35-50,Alto,48750.0
5416528,48,Ensino superior,Casado,2,Servidor público,Equipe principal,17,585000.0,1,Casa/apartamento próprio,35-50,Alto,48750.0
5416529,48,Ensino superior,Casado,2,Servidor público,Equipe principal,17,585000.0,1,Casa/apartamento próprio,35-50,Alto,48750.0
5416530,48,Ensino superior,Casado,2,Servidor público,Equipe principal,17,585000.0,1,Casa/apartamento próprio,35-50,Alto,48750.0
5416531,48,Ensino superior,Casado,2,Servidor público,Equipe principal,17,585000.0,1,Casa/apartamento próprio,35-50,Alto,48750.0
5416532,48,Ensino superior,Casado,2,Servidor público,Equipe principal,17,585000.0,1,Casa/apartamento próprio,35-50,Alto,48750.0
5416533,48,Ensino superior,Casado,2,Servidor público,Equipe principal,17,585000.0,1,Casa/apartamento próprio,35-50,Alto,48750.0
5416534,48,Ensino superior,Casado,2,Servidor público,Equipe principal,17,585000.0,1,Casa/apartamento próprio,35-50,Alto,48750.0
5416535,48,Ensino superior,Casado,2,Servidor público,Equipe principal,17,585000.0,1,Casa/apartamento próprio,35-50,Alto,48750.0
5416536,48,Ensino superior,Casado,2,Servidor público,Equipe principal,17,585000.0,1,Casa/apartamento próprio,35-50,Alto,48750.0
5429282,45,Ensino superior,Casado,2,Associado comercial,Gerência,1,810000.0,1,Casa/apartamento próprio,35-50,Alto,67500.0
5429283,45,Ensino superior,Casado,2,Associado comercial,Gerência,1,810000.0,1,Casa/apartamento próprio,35-50,Alto,67500.0
5436145,43,Ensino médio,Divorciado,1,Empregado,Outro,7,1125000.0,1,Casa/apartamento próprio,35-50,Alto,93750.0
5436557,42,Ensino superior incompleto,Casado,3,Associado comercial,Gerência,4,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
5436558,42,Ensino superior incompleto,Casado,3,Associado comercial,Gerência,4,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
5436559,42,Ensino superior incompleto,Casado,3,Associado comercial,Gerência,4,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
5436560,42,Ensino superior incompleto,Casado,3,Associado comercial,Gerência,4,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
5436561,42,Ensino superior incompleto,Casado,3,Associado comercial,Gerência,4,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
5436562,42,Ensino superior incompleto,Casado,3,Associado comercial,Gerência,4,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
5436563,42,Ensino superior incompleto,Casado,3,Associado comercial,Gerência,4,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
5436564,42,Ensino superior incompleto,Casado,3,Associado comercial,Gerência,4,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
5441089,41,Ensino superior,Casado,2,Empregado,Contabilidade,8,562500.0,1,Casa/apartamento próprio,35-50,Alto,46875.0
5441090,41,Ensino superior,Casado,2,Empregado,Contabilidade,8,562500.0,1,Casa/apartamento próprio,35-50,Alto,46875.0
5445209,46,Ensino superior,União-estável,3,Associado comercial,Gerência,5,787500.0,0,Casa/apartamento próprio,35-50,Alto,65625.0
5713998,46,Ensino superior,União-estável,3,Associado comercial,Gerência,5,787500.0,0,Casa/apartamento próprio,35-50,Alto,65625.0
5713999,46,Ensino superior,União-estável,3,Associado comercial,Gerência,5,787500.0,0,Casa/apartamento próprio,35-50,Alto,65625.0
5714000,46,Ensino superior,União-estável,3,Associado comercial,Gerência,5,787500.0,0,Casa/apartamento próprio,35-50,Alto,65625.0
5714002,46,Ensino superior,União-estável,3,Associado comercial,Gerência,5,787500.0,0,Casa/apartamento próprio,35-50,Alto,65625.0
5452129,42,Ensino médio,União-estável,3,Associado comercial,Gerência,0,540000.0,0,Casa/apartamento próprio,35-50,Alto,45000.0
5452130,42,Ensino médio,União-estável,3,Associado comercial,Gerência,0,540000.0,0,Casa/apartamento próprio,35-50,Alto,45000.0
5452131,42,Ensino médio,União-estável,3,Associado comercial,Gerência,0,540000.0,0,Casa/apartamento próprio,35-50,Alto,45000.0
5452132,42,Ensino médio,União-estável,3,Associado comercial,Gerência,0,540000.0,0,Casa/apartamento próprio,35-50,Alto,45000.0
5452133,42,Ensino médio,União-estável,3,Associado comercial,Gerência,0,540000.0,0,Casa/apartamento próprio,35-50,Alto,45000.0
5452134,42,Ensino médio,União-estável,3,Associado comercial,Gerência,0,540000.0,0,Casa/apartamento próprio,35-50,Alto,45000.0
5452135,42,Ensino médio,União-estável,3,Associado comercial,Gerência,0,540000.0,0,Casa/apartamento próprio,35-50,Alto,45000.0
5452136,42,Ensino médio,União-estável,3,Associado comercial,Gerência,0,540000.0,0,Casa/apartamento próprio,35-50,Alto,45000.0
5452137,42,Ensino médio,União-estável,3,Associado comercial,Gerência,0,540000.0,0,Casa/apartamento próprio,35-50,Alto,45000.0
5452138,42,Ensino médio,União-estável,3,Associado comercial,Gerência,0,540000.0,0,Casa/apartamento próprio,35-50,Alto,45000.0
