ID_Cliente,Idade,Grau_escolaridade,Estado_civil,Tamanho_familia,Categoria_de_renda,Ocupacao,Anos_empregado,Rendimento_anual,Tem_carro,Moradia,Faixa_etaria,Potencial_investimento,Rendimento_mensal
6605968,50,Ensino superior,Casado,2,Empregado,Outro,8,540000.0,0,Casa/apartamento próprio,50 >,Alto,45000.0
6605969,50,Ensino superior,Casado,2,Empregado,Outro,8,540000.0,0,Casa/apartamento próprio,50 >,Alto,45000.0
6605970,50,Ensino superior,Casado,2,Empregado,Outro,8,540000.0,0,Casa/apartamento próprio,50 >,Alto,45000.0
6605971,50,Ensino superior,Casado,2,Empregado,Outro,8,540000.0,0,Casa/apartamento próprio,50 >,Alto,45000.0
6605972,50,Ensino superior,Casado,2,Empregado,Outro,8,540000.0,0,Casa/apartamento próprio,50 >,Alto,45000.0
6605973,50,Ensino superior,Casado,2,Empregado,Outro,8,540000.0,0,Casa/apartamento próprio,50 >,Alto,45000.0
6605974,50,Ensino superior,Casado,2,Empregado,Outro,8,540000.0,0,Casa/apartamento próprio,50 >,Alto,45000.0
6605975,50,Ensino superior,Casado,2,Empregado,Outro,8,540000.0,0,Casa/apartamento próprio,50 >,Alto,45000.0
5090470,42,Ensino médio,Casado,3,Empregado,Construção Civil,12,900000.0,0,Casa/apartamento próprio,35-50,Alto,75000.0
5759597,42,Ensino médio,Casado,3,Empregado,Construção Civil,12,900000.0,0,Casa/apartamento próprio,35-50,Alto,75000.0
5759598,42,Ensino médio,Casado,3,Empregado,Construção Civil,12,900000.0,0,Casa/apartamento próprio,35-50,Alto,75000.0
5759599,42,Ensino médio,Casado,3,Empregado,Construção Civil,12,900000.0,0,Casa/apartamento próprio,35-50,Alto,75000.0
5090642,58,Ensino superior,Casado,2,Pensionista,Outro,0,540000.0,1,Casa/apartamento próprio,50 >,Alto,45000.0
6231502,58,Ensino superior,Casado,2,Pensionista,Outro,0,540000.0,1,Casa/apartamento próprio,50 >,Alto,45000.0
6231503,58,Ensino superior,Casado,2,Pensionista,Outro,0,540000.0,1,Casa/apartamento próprio,50 >,Alto,45000.0
6231504,58,Ensino superior,Casado,2,Pensionista,Outro,0,540000.0,1,Casa/apartamento próprio,50 >,Alto,45000.0
6231507,58,Ensino superior,Casado,2,Pensionista,Outro,0,540000.0,1,Casa/apartamento próprio,50 >,Alto,45000.0
6231508,58,Ensino superior,Casado,2,Pensionista,Outro,0,540000.0,1,Casa/apartamento próprio,50 >,Alto,45000.0
6231509,58,Ensino superior,Casado,2,Pensionista,Outro,0,540000.0,1,Casa/apartamento próprio,50 >,Alto,45000.0
6231510,58,Ensino superior,Casado,2,Pensionista,Outro,0,540000.0,1,Casa/apartamento próprio,50 >,Alto,45000.0
6231511,58,Ensino superior,Casado,2,Pensionista,Outro,0,540000.0,1,Casa/apartamento próprio,50 >,Alto,45000.0
6231512,58,Ensino superior,Casado,2,Pensionista,Outro,0,540000.0,1,Casa/apartamento próprio,50 >,Alto,45000.0
5090701,47,Ensino superior,Solteiro,1,Pensionista,Outro,0,594000.0,0,Habitação pública ,35-50,Alto,49500.0
5788309,47,Ensino superior,Solteiro,1,Pensionista,Outro,0,594000.0,0,Habitação pública ,35-50,Alto,49500.0
5788311,47,Ensino superior,Solteiro,1,Pensionista,Outro,0,594000.0,0,Habitação pública ,35-50,Alto,49500.0
5788312,47,Ensino superior,Solteiro,1,Pensionista,Outro,0,594000.0,0,Habitação pública ,35-50,Alto,49500.0
5090777,39,Ensino superior,Casado,4,Associado comercial,Gerência,7,1125000.0,1,Casa/apartamento próprio,35-50,Alto,93750.0
5792109,39,Ensino superior,Casado,4,Associado comercial,Gerência,7,1125000.0,1,Casa/apartamento próprio,35-50,Alto,93750.0
5792110,39,Ensino superior,Casado,4,Associado comercial,Gerência,7,1125000.0,1,Casa/apartamento próprio,35-50,Alto,93750.0
5792111,39,Ensino superior,Casado,4,Associado comercial,Gerência,7,1125000.0,1,Casa/apartamento próprio,35-50,Alto,93750.0
5792112,39,Ensino superior,Casado,4,Associado comercial,Gerência,7,1125000.0,1,Casa/apartamento próprio,35-50,Alto,93750.0
5792113,39,Ensino superior,Casado,4,Associado comercial,Gerência,7,1125000.0,1,Casa/apartamento próprio,35-50,Alto,93750.0
5792114,39,Ensino superior,Casado,4,Associado comercial,Gerência,7,1125000.0,1,Casa/apartamento próprio,35-50,Alto,93750.0
5792115,39,Ensino superior,Casado,4,Associado comercial,Gerência,7,1125000.0,1,Casa/apartamento próprio,35-50,Alto,93750.0
5792116,39,Ensino superior,Casado,4,Associado comercial,Gerência,7,1125000.0,1,Casa/apartamento próprio,35-50,Alto,93750.0
5792117,39,Ensino superior,Casado,4,Associado comercial,Gerência,7,1125000.0,1,Casa/apartamento próprio,35-50,Alto,93750.0
5792118,39,Ensino superior,Casado,4,Associado comercial,Gerência,7,1125000.0,1,Casa/apartamento próprio,35-50,Alto,93750.0
5792119,39,Ensino superior,Casado,4,Associado comercial,Gerência,7,1125000.0,1,Casa/apartamento próprio,35-50,Alto,93750.0
5792120,39,Ensino superior,Casado,4,Associado comercial,Gerência,7,1125000.0,1,Casa/apartamento próprio,35-50,Alto,93750.0
5792121,39,Ensino superior,Casado,4,Associado comercial,Gerência,7,1125000.0,1,Casa/apartamento próprio,35-50,Alto,93750.0
6153323,39,Ensino superior,Casado,4,Associado comercial,Gerência,7,1125000.0,1,Casa/apartamento próprio,35-50,Alto,93750.0
5091327,57,Ensino médio,Divorciado,1,Associado comercial,Outro,0,540000.0,0,Casa/apartamento próprio,50 >,Alto,45000.0
5091328,57,Ensino médio,Divorciado,1,Associado comercial,Outro,0,540000.0,0,Casa/apartamento próprio,50 >,Alto,45000.0
5091329,57,Ensino médio,Divorciado,1,Associado comercial,Outro,0,540000.0,0,Casa/apartamento próprio,50 >,Alto,45000.0
5095291,45,Ensino médio,União-estável,3,Associado comercial,Equipe principal,1,675000.0,0,Casa/apartamento próprio,35-50,Alto,56250.0
5095560,44,Ensino médio,Divorciado,2,Empregado,Gerência,5,540000.0,0,Casa/apartamento próprio,35-50,Alto,45000.0
5095561,44,Ensino médio,Divorciado,2,Empregado,Gerência,5,540000.0,0,Casa/apartamento próprio,35-50,Alto,45000.0
5095562,44,Ensino médio,Divorciado,2,Empregado,Gerência,5,540000.0,0,Casa/apartamento próprio,35-50,Alto,45000.0
5737059,44,Ensino médio,Divorciado,2,Empregado,Gerência,5,540000.0,0,Casa/apartamento próprio,35-50,Alto,45000.0
5096963,49,Ensino superior,Casado,2,Associado comercial,Gerência,2,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
5096990,31,Ensino superior,Casado,3,Empregado,Gerência,5,540000.0,0,Casa/apartamento próprio,25-35,Alto,45000.0
6115848,31,Ensino superior,Casado,3,Empregado,Gerência,5,540000.0,0,Casa/apartamento próprio,25-35,Alto,45000.0
6115849,31,Ensino superior,Casado,3,Empregado,Gerência,5,540000.0,0,Casa/apartamento próprio,25-35,Alto,45000.0
6115850,31,Ensino superior,Casado,3,Empregado,Gerência,5,540000.0,0,Casa/apartamento próprio,25-35,Alto,45000.0
6115851,31,Ensino superior,Casado,3,Empregado,Gerência,5,540000.0,0,Casa/apartamento próprio,25-35,Alto,45000.0
6115852,31,Ensino superior,Casado,3,Empregado,Gerência,5,540000.0,0,Casa/apartamento próprio,25-35,Alto,45000.0
5100036,38,Ensino superior,Casado,3,Empregado,Outro,1,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
5118285,38,Ensino superior,Casado,3,Empregado,Outro,1,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
5100039,51,Ensino médio,Solteiro,1,Associado comercial,Vendas,6,630000.0,0,Casa/apartamento próprio,50 >,Alto,52500.0
6137162,51,Ensino médio,Solteiro,1,Associado comercial,Vendas,6,630000.0,0,Casa/apartamento próprio,50 >,Alto,52500.0
6137163,51,Ensino médio,Solteiro,1,Associado comercial,Vendas,6,630000.0,0,Casa/apartamento próprio,50 >,Alto,52500.0
6137164,51,Ensino médio,Solteiro,1,Associado comercial,Vendas,6,630000.0,0,Casa/apartamento próprio,50 >,Alto,52500.0
6137165,51,Ensino médio,Solteiro,1,Associado comercial,Vendas,6,630000.0,0,Casa/apartamento próprio,50 >,Alto,52500.0
6137166,51,Ensino médio,Solteiro,1,Associado comercial,Vendas,6,630000.0,0,Casa/apartamento próprio,50 >,Alto,52500.0
5100155,37,Ensino médio,Casado,5,Empregado,Gerência,5,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
5118627,37,Ensino médio,Casado,5,Empregado,Gerência,5,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
5118628,37,Ensino médio,Casado,5,Empregado,Gerência,5,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
5118629,37,Ensino médio,Casado,5,Empregado,Gerência,5,675000.0,1,Casa/apartamento próprio,35-50,Alto,56250.0
5100186,48,Ensino superior,Divorciado,2,Empregado,Equipe principal,12,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
5753584,48,Ensino superior,Divorciado,2,Empregado,Equipe principal,12,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
5753586,48,Ensino superior,Divorciado,2,Empregado,Equipe principal,12,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
5753587,48,Ensino superior,Divorciado,2,Empregado,Equipe principal,12,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
5753588,48,Ensino superior,Divorciado,2,Empregado,Equipe principal,12,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
5753589,48,Ensino superior,Divorciado,2,Empregado,Equipe principal,12,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
5100196,41,Ensino médio,Casado,4,Empregado,Contabilidade,13,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
5795298,41,Ensino médio,Casado,4,Empregado,Contabilidade,13,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
5795301,41,Ensino médio,Casado,4,Empregado,Contabilidade,13,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
5795303,41,Ensino médio,Casado,4,Empregado,Contabilidade,13,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
5795304,41,Ensino médio,Casado,4,Empregado,Contabilidade,13,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
5795305,41,Ensino médio,Casado,4,Empregado,Contabilidade,13,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
5105657,38,Ensino superior,Solteiro,3,Empregado,Outro,1,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
5105658,38,Ensino superior,Solteiro,3,Empregado,Outro,1,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
5105659,38,Ensino superior,Solteiro,3,Empregado,Outro,1,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
5105660,38,Ensino superior,Solteiro,3,Empregado,Outro,1,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
5105661,38,Ensino superior,Solteiro,3,Empregado,Outro,1,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
5105662,38,Ensino superior,Solteiro,3,Empregado,Outro,1,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
5105663,38,Ensino superior,Solteiro,3,Empregado,Outro,1,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
5105664,38,Ensino superior,Solteiro,3,Empregado,Outro,1,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
5105665,38,Ensino superior,Solteiro,3,Empregado,Outro,1,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
5105666,38,Ensino superior,Solteiro,3,Empregado,Outro,1,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
5105667,38,Ensino superior,Solteiro,3,Empregado,Outro,1,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
5513308,38,Ensino superior,Solteiro,3,Empregado,Outro,1,540000.0,1,Casa/apartamento próprio,35-50,Alto,45000.0
5105753,47,Ensino superior,Casado,2,Empregado,Gerência,7,634500.0,1,Casa/apartamento próprio,35-50,Alto,52875.0
5105754,47,Ensino superior,Casado,2,Empregado,Gerência,7,634500.0,1,Casa/apartamento próprio,35-50,Alto,52875.0
5105755,47,Ensino superior,Casado,2,Empregado,Gerência,7,634500.0,1,Casa/apartamento próprio,35-50,Alto,52875.0
5105756,47,Ensino superior,Casado,2,Empregado,Gerência,7,634500.0,1,Casa/apartamento próprio,35-50,Alto,52875.0
5112626,53,Ensino superior,Casado,2,Associado comercial,Gerência,12,675000.0,0,Casa/apartamento próprio,50 >,Alto,56250.0
5112627,53,Ensino superior,Casado,2,Associado comercial,Gerência,12,675000.0,0,Casa/apartamento próprio,50 >,Alto,56250.0
5112628,53,Ensino superior,Casado,2,Associado comercial,Gerência,12,675000.0,0,Casa/apartamento próprio,50 >,Alto,56250.0
5112629,53,Ensino superior,Casado,2,Associado comercial,Gerência,12,675000.0,0,Casa/apartamento próprio,50 >,Alto,56250.0
5112630,53,Ensino superior,Casado,2,Associado comercial,Gerência,12,675000.0,0,Casa/apartamento próprio,50 >,Alto,56250.0
5112933,53,Ensino médio,União-estável,2,Empregado,Construção Civil,7,540000.0,1,Casa/apartamento próprio,50 >,Alto,45000.0
5726536,53,Ensino médio,União-estável,2,Empregado,Construção Civil,7,540000.0,1,Casa/apartamento próprio,50 >,Alto,45000.0
5726538,53,Ensino médio,União-estável,2,Empregado,Construção Civil,7,540000.0,1,Casa/apartamento próprio,50 >,Alto,45000.0
5726541,53,Ensino médio,União-estável,2,Empregado,Construção Civil,7,540000.0,1,Casa/apartamento próprio,50 >,Alto,45000.0
5726542,53,Ensino médio,União-estável,2,Empregado,Construção Civil,7,540000.0,1,Casa/apartamento próprio,50 >,Alto,45000.0
5739122,53,Ensino médio,União-estável,2,Empregado,Construção Civil,7,540000.0,1,Casa/apartamento próprio,50 >,Alto,45000.0
5739123,53,Ensino médio,União-estável,2,Empregado,Construção Civil,7,540000.0,1,Casa/apartamento próprio,50 >,Alto,45000.0
5112948,45,Ensino superior,Casado,3,Empregado,Gerência,4,1125000.0,1,Casa/apartamento próprio,35-50,Alto,93750.0
6007581,45,Ensino superior,Casado,3,Empregado,Gerência,4,1125000.0,1,Casa/apartamento próprio,35-50,Alto,93750.0
6664532,45,Ensino superior,Casado,3,Empregado,Gerência,4,1125000.0,1,Casa/apartamento próprio,35-50,Alto,93750.0
6664534,45,Ensino superior,Casado,3,Empregado,Gerência,4,1125000.0,1,Casa/apartamento próprio,35-50,Alto,93750.0
6664535,45,Ensino superior,Casado,3,Empregado,Gerência,4,1125000.0,1,Casa/apartamento próprio,35-50,Alto,93750.0
5113116,58,Ensino superior,Casado,2,Servidor público,Gerência,12,630000.0,0,Casa/apartamento próprio,50 >,Alto,52500.0
6779811,58,Ensino superior,Casado,2,Servidor público,Gerência,12,630000.0,0,Casa/apartamento próprio,50 >,Alto,52500.0
6779813,58,Ensino superior,Casado,2,Servidor público,Gerência,12,630000.0,0,Casa/apartamento próprio,50 >,Alto,52500.0
6779814,58,Ensino superior,Casado,2,Servidor público,Gerência,12,630000.0,0,Casa/apartamento próprio,50 >,Alto,52500.0
6779815,58,Ensino superior,Casado,2,Servidor público,Gerência,12,630000.0,0,Casa/apartamento próprio,50 >,Alto,52500.0
6779817,58,Ensino superior,Casado,2,Servidor público,Gerência,12,630000.0,0,Casa/apartamento próprio,50 >,Alto,52500.0
6779819,58,Ensino superior,Casado,2,Servidor público,Gerência,12,630000.0,0,Casa/apartamento próprio,50 >,Alto,52500.0
6779820,58,Ensino superior,Casado,2,Servidor público,Gerência,12,630000.0,0,Casa/apartamento próprio,50 >,Alto,52500.0
6779821,58,Ensino superior,Casado,2,Servidor público,Gerência,12,630000.0,0,Casa/apartamento próprio,50 >,Alto,52500.0
5113164,55,Ensino superior,Casado,2,Empregado,Gerência,9,675000.0,1,Casa/apartamento próprio,50 >,Alto,56250.0
6801670,55,Ensino superior,Casado,2,Empregado,Gerência,9,675000.0,1,Casa/apartamento próprio,50 >,Alto,56250.0
6801673,55,Ensino superior,Casado,2,Empregado,Gerência,9,675000.0,1,Casa/apartamento próprio,50 >,Alto,56250.0
6801674,55,Ensino superior,Casado,2,Empregado,Gerência,9,675000.0,1,Casa/apartamento próprio,50 >,Alto,56250.0
6801677,55,Ensino superior,Casado,2,Empregado,Gerência,9,675000.0,1,Casa/apartamento próprio,50 >,Alto,56250.0
6801678,55,Ensino superior,Casado,2,Empregado,Gerência,9,675000.0,1,Casa/apartamento próprio,50 >,Alto,56250.0
6801679,55,Ensino superior,Casado,2,Empregado,Gerência,9,675000.0,1,Casa/apartamento próprio,50 >,Alto,56250.0
5114257,45,Ensino superior,Casado,2,Empregado,Gerência,3,765000.0,1,Casa/apartamento próprio,35-50,Alto,63750.0
5114258,45,Ensino superior,Casado,2,Empregado,Gerência,3,765000.0,1,Casa/apartamento próprio,35-50,Alto,63750.0
5114260,45,Ensino superior,Casado,2,Empregado,Gerência,3,765000.0,1,Casa/apartamento próprio,35-50,Alto,63750.0
5114262,45,Ensino superior,Casado,2,Empregado,Gerência,3,765000.0,1,Casa/apartamento próprio,35-50,Alto,63750.0
5114263,45,Ensino superior,Casado,2,Empregado,Gerência,3,765000.0,1,Casa/apartamento próprio,35-50,Alto,63750.0
5114264,45,Ensino superior,Casado,2,Empregado,Gerência,3,765000.0,1,Casa/apartamento próprio,35-50,Alto,63750.0
5114457,50,Ensino médio,Casado,4,Empregado,Vendas,0,675000.0,1,Casa/apartamento próprio,50 >,Alto,56250.0
5114458,50,Ensino médio,Casado,4,Empregado,Vendas,0,675000.0,1,Casa/apartamento próprio,50 >,Alto,56250.0
6723130,50,Ensino médio,Casado,4,Empregado,Vendas,0,675000.0,1,Casa/apartamento próprio,50 >,Alto,56250.0
5114624,57,Ensino médio,Casado,2,Empregado,Gerência,5,945000.0,0,Casa/apartamento próprio,50 >,Alto,78750.0
5114625,57,Ensino médio,Casado,2,Empregado,Gerência,5,945000.0,0,Casa/apartamento próprio,50 >,Alto,78750.0
5114626,57,Ensino médio,Casado,2,Empregado,Gerência,5,945000.0,0,Casa/apartamento próprio,50 >,Alto,78750.0
5114627,57,Ensino médio,Casado,2,Empregado,Gerência,5,945000.0,0,Casa/apartamento próprio,50 >,Alto,78750.0
5115823,59,Ensino superior,Divorciado,1,Pensionista,Outro,0,742500.0,1,Casa/apartamento próprio,50 >,Alto,61875.0
5115824,59,Ensino superior,Divorciado,1,Pensionista,Outro,0,742500.0,1,Casa/apartamento próprio,50 >,Alto,61875.0
5115825,59,Ensino superior,Divorciado,1,Pensionista,Outro,0,742500.0,1,Casa/apartamento próprio,50 >,Alto,61875.0
5115826,59,Ensino superior,Divorciado,1,Pensionista,Outro,0,742500.0,1,Casa/apartamento próprio,50 >,Alto,61875.0
5115827,59,Ensino superior,Divorciado,1,Pensionista,Outro,0,742500.0,1,Casa/apartamento próprio,50 >,Alto,61875.0
6144281,59,Ensino superior,Divorciado,1,Pensionista,Outro,0,742500.0,1,Casa/apartamento próprio,50 >,Alto,61875.0
5116001,46,Ensino superior,União-estável,3,Associado comercial,Alta tecnologia,6,900000.0,1,Casa/apartamento próprio,35-50,Alto,75000.0
5116002,46,Ensino superior,União-estável,3,Associado comercial,Alta tecnologia,6,900000.0,1,Casa/apartamento próprio,35-50,Alto,75000.0
5116003,46,Ensino superior,União-estável,3,Associado comercial,Alta tecnologia,6,900000.0,1,Casa/apartamento próprio,35-50,Alto,75000.0
5116004,46,Ensino superior,União-estável,3,Associado comercial,Alta tecnologia,6,900000.0,1,Casa/apartamento próprio,35-50,Alto,75000.0
5116005,46,Ensino superior,União-estável,3,Associado comercial,Alta tecnologia,6,900000.0,1,Casa/apartamento próprio,35-50,Alto,75000.0
5116006,46,Ensino superior,União-estável,3,Associado comercial,Alta tecnologia,6,900000.0,1,Casa/apartamento próprio,35-50,Alto,75000.0
6144332,46,Ensino superior,União-estável,3,Associado comercial,Alta tecnologia,6,900000.0,1,Casa/apartamento próprio,35-50,Alto,75000.0
5116120,35,Ensino médio,Solteiro,2,Empregado,Vendas,6,560250.0,1,Casa/apartamento próprio,35-50,Alto,46687.5
5116121,35,Ensino médio,Solteiro,2,Empregado,Vendas,6,560250.0,1,Casa/apartamento próprio,35-50,Alto,46687.5
5116122,35,Ensino médio,Solteiro,2,Empregado,Vendas,6,560250.0,1,Casa/apartamento próprio,35-50,Alto,46687.5
5116123,35,Ensino médio,Solteiro,2,Empregado,Vendas,6,560250.0,1,Casa/apartamento próprio,35-50,Alto,46687.5
5116124,35,Ensino médio,Solteiro,2,Empregado,Vendas,6,560250.0,1,Casa/apartamento próprio,35-50,Alto,46687.5
5116125,35,Ensino médio,Solteiro,2,Empregado,Vendas,6,560250.0,1,Casa/apartamento próprio,35-50,Alto,46687.5
5116126,35,Ensino médio,Solteiro,2,Empregado,Vendas,6,560250.0,1,Casa/apartamento próprio,35-50,Alto,46687.5
5116127,35,Ensino médio,Solteiro,2,Empregado,Vendas,6,560250.0,1,Casa/apartamento próprio,35-50,Alto,46687.5
5116128,35,Ensino médio,Solteiro,2,Empregado,Vendas,6,560250.0,1,Casa/apartamento próprio,35-50,Alto,46687.5
5116129,35,Ensino médio,Solteiro,2,Empregado,Vendas,6,560250.0,1,Casa/apartamento próprio,35-50,Alto,46687.5
5116130,35,Ensino médio,Solteiro,2,Empregado,Vendas,6,560250.0,1,Casa/apartamento próprio,35-50,Alto,46687.5
5116131,35,Ensino médio,Solteiro,2,Empregado,Vendas,6,560250.0,1,Casa/apartamento próprio,35-50,Alto,46687.5
6144283,35,Ensino médio,Solteiro,2,Empregado,Vendas,6,560250.0,1,Casa/apartamento próprio,35-50,Alto,46687.5
5116353,59,Ensino superior,Solteiro,2,Associado comercial,Gerência,11,675000.0,1,Apartamento comercial,50 >,Alto,56250.0
5116354,59,Ensino superior,Solteiro,2,Associado comercial,Gerência,11,675000.0,1,Apartamento comercial,50 >,Alto,56250.0
5116355,59,Ensino superior,Solteiro,2,Associado comercial,Gerência,11,675000.0,1,Apartamento comercial,50 >,Alto,56250.0
5117038,40,Ensino médio,União-estável,3,Associado comercial,Gerência,11,810000.0,0,Casa/apartamento próprio,35-50,Alto,67500.0
5712745,40,Ensino médio,União-estável,3,Associado comercial,Gerência,11,810000.0,0,Casa/apartamento próprio,35-50,Alto,67500.0
5712746,40,Ensino médio,União-estável,3,Associado comercial,Gerência,11,810000.0,0,Casa/apartamento próprio,35-50,Alto,67500.0
5712747,40,Ensino médio,União-estável,3,Associado comercial,Gerência,11,810000.0,0,Casa/apartamento próprio,35-50,Alto,67500.0
5712749,40,Ensino médio,União-estável,3,Associado comercial,Gerência,11,810000.0,0,Casa/apartamento próprio,35-50,Alto,67500.0
5712753,40,Ensino médio,União-estável,3,Associado comercial,Gerência,11,810000.0,0,Casa/apartamento próprio,35-50,Alto,67500.0
5712754,40,Ensino médio,União-estável,3,Associado comercial,Gerência,11,810000.0,0,Casa/apartamento próprio,35-50,Alto,67500.0
5712756,40,Ensino médio,União-estável,3,Associado comercial,Gerência,11,810000.0,0,Casa/apartamento próprio,35-50,Alto,67500.0
5712757,40,Ensino médio,União-estável,3,Associado comercial,Gerência,11,810000.0,0,Casa/apartamento próprio,35-50,Alto,67500.0
5712758,40,Ensino médio,União-estável,3,Associado comercial,Gerência,11,810000.0,0,Casa/apartamento próprio,35-50,Alto,67500.0
5118637,64,Ensino superior,Casado,2,Servidor público,Equipe principal,5,900000.0,1,Casa/apartamento próprio,50 >,Alto,75000.0
5118638,64,Ensino superior,Casado,2,Servidor público,Equipe principal,5,900000.0,1,Casa/apartamento próprio,50 >,Alto,75000.0
5118639,64,Ensino superior,Casado,2,Servidor público,Equipe principal,5,900000.0,1,Casa/apartamento próprio,50 >,Alto,75000.0
5118640,64,Ensino superior,Casado,2,Servidor público,Equipe principal,5,900000.0,1,Casa/apartamento próprio,50 >,Alto,75000.0
5118641,64,Ensino superior,Casado,2,Servidor público,Equipe principal,5,900000.0,1,Casa/apartamento próprio,50 >,Alto,75000.0
5118642,64,Ensino superior,Casado,2,Servidor público,Equipe principal,5,900000.0,1,Casa/apartamento próprio,50 >,Alto,75000.0
5125214,48,Ensino superior,Casado,2,Associado comercial,Gerência,3,675000.0,0,Casa/apartamento próprio,35-50,Alto,56250.0
5125215,48,Ensino superior,Casado,2,Associado comercial,Gerência,3,675000.0,0,Casa/apartamento próprio,35-50,Alto,56250.0
5125216,48,Ensino superior,Casado,2,Associado comercial,Gerência,3,675000.0,0,Casa/apartamento próprio,35-50,Alto,56250.0
5125217,48,Ensino superior,Casado,2,Associado comercial,Gerência,3,675000.0,0,Casa/apartamento próprio,35-50,Alto,56250.0
5125218,48,Ensino superior,Casado,2,Associado comercial,Gerência,3,675000.0,0,Casa/apartamento próprio,35-50,Alto,56250.0
5125219,48,Ensino superior,Casado,2,Associado comercial,Gerência,3,675000.0,0,Casa/apartamento próprio,35-50,Alto,56250.0
5125437,50,Ensino superior,Casado,3,Associado comercial,Outro,12,810000.0,1,Casa/apartamento próprio,50 >,Alto,67500.0
5125440,50,Ensino superior,Casado,3,Associado comercial,Outro,12,810000.0,1,Casa/apartamento próprio,50 >,Alto,67500.0
5125441,50,Ensino superior,Casado,3,Associado comercial,Outro,12,810000.0,1,Casa/apartamento próprio,50 >,Alto,67500.0
5125443,50,Ensino superior,Casado,3,Associado comercial,Outro,12,810000.0,1,Casa/apartamento próprio,50 >,Alto,67500.0
5125444,50,Ensino superior,Casado,3,Associado comercial,Outro,12,810000.0,1,Casa/apartamento próprio,50 >,Alto,67500.0
5125445,50,Ensino superior,Casado,3,Associado comercial,Outro,12,810000.0,1,Casa/apartamento próprio,50 >,Alto,67500.0
5995342,50,Ensino superior,Casado,3,Associado comercial,Outro,12,810000.0,1,Casa/apartamento próprio,50 >,Alto,67500.0
5995378,50,Ensino superior,Casado,3,Associado comercial,Outro,12,810000.0,1,Casa/apartamento próprio,50 >,Alto,67500.0
5125896,59,Ensino superior,Casado,2,Pensionista,Outro,0,675000.0,1,Casa/apartamento próprio,50 >,Alto,56250.0
5125897,59,Ensino superior,Casado,2,Pensionista,Outro,0,675000.0,1,Casa/apartamento próprio,50 >,Alto,56250.0
5125898,59,Ensino superior,Casado,2,Pensionista,Outro,0,675000.0,1,Casa/apartamento próprio,50 >,Alto,56250.0
5125899,59,Ensino superior,Casado,2,Pensionista,Outro,0,675000.0,1,Casa/apartamento próprio,50 >,Alto,56250.0
5125900,59,Ensino superior,Casado,2,Pensionista,Outro,0,675000.0,1,Casa/apartamento próprio,50 >,Alto,56250.0
5125905,29,Ensino superior,Solteiro,1,Associado comercial,Equipe principal,0,517500.0,0,Casa/apartamento próprio,25-35,Alto,43125.0
5125906,29,Ensino superior,Solteiro,1,Associado comercial,Equipe principal,0,517500.0,0,Casa/apartamento próprio,25-35,Alto,43125.0
5125907,29,Ensino superior,Solteiro,1,Associado comercial,Equipe principal,0,517500.0,0,Casa/apartamento próprio,25-35,Alto,43125.0
5125908,29,Ensino superior,Solteiro,1,Associado comercial,Equipe principal,0,517500.0,0,Casa/apartamento próprio,25-35,Alto,43125.0
5125926,52,Ensino superior,Divorciado,1,Associado comercial,Outro,0,540000.0,1,Casa/apartamento próprio,50 >,Alto,45000.0
5125940,51,Ensino superior,Casado,2,Empregado,Outro,3,900000.0,0,Casa/apartamento próprio,50 >,Alto,75000.0
5126217,61,Ensino superior,Casado,2,Servidor público,Equipe principal,6,990000.0,0,Casa/apartamento próprio,50 >,Alto,82500.0
5126218,61,Ensino superior,Casado,2,Servidor público,Equipe principal,6,990000.0,0,Casa/apartamento próprio,50 >,Alto,82500.0
